OCID,Buyer,BuyerCountry,Importer,SupplierCountry,Exporter,Value,Currency
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,950,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,2500,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,United Kingdom,GB,7250,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,5150,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,112800,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,16000,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,18500,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,53000,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,1000,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,3800,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,6700,EUR
70539-2006,THAILAND BURMA BORDER CONSORTIUM,United Kingdom,GB,Thailand,TH,11800,EUR
70542-2006,COMMUNE DE CARCASSONNE,France,FR,,,28000,EUR
70542-2006,COMMUNE DE CARCASSONNE,France,FR,France,FR,90000,EUR
70542-2006,COMMUNE DE CARCASSONNE,France,FR,France,FR,10000,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70545-2006,"CENTRE HOSPITALIER UNIVERSITAIRE DE NANCY, DIRECTION ACHATS ET LOGISTIQUE,
SECTEUR MARCHES PUBLICS",France,FR,,,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70556-2006,MINISTRSTVO ZA JAVNO UPRAVO RS,Slovenia,SI,Slovenia,SI,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70557-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
70561-2006,STRUCTURE LOCALE D'ACHAT ET DE MANDATEMENT NORD-EST,France,FR,France,FR,0,EUR
70561-2006,STRUCTURE LOCALE D'ACHAT ET DE MANDATEMENT NORD-EST,France,FR,France,FR,0,EUR
70561-2006,STRUCTURE LOCALE D'ACHAT ET DE MANDATEMENT NORD-EST,France,FR,France,FR,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,,,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70563-2006,"SOUTH TYNESIDE NHS FOUNDATION TRUST, SUPPLIES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,0,EUR
70587-2006,PROVINCE DE HAINAUT,Belgium,BE,Belgium,BE,0,EUR
70587-2006,PROVINCE DE HAINAUT,Belgium,BE,Belgium,BE,0,EUR
70587-2006,PROVINCE DE HAINAUT,Belgium,BE,Belgium,BE,0,EUR
70627-2006,SURREY COUNTY COUNCIL,United Kingdom,GB,,,150104,EUR
70629-2006,ENGLISH HERITAGE,United Kingdom,GB,United Kingdom,GB,609918,EUR
70638-2006,MAIRIE DU FRANCOIS,France,FR,Martinique,MQ,160448,EUR
70638-2006,MAIRIE DU FRANCOIS,France,FR,Martinique,MQ,240870,EUR
70638-2006,MAIRIE DU FRANCOIS,France,FR,Martinique,MQ,131485,EUR
70638-2006,MAIRIE DU FRANCOIS,France,FR,France,FR,541330,EUR
70666-2006,BADLANTIC BETRIEBSGESELLSCHAFT MBH,Germany,DE,Germany,DE,3965,EUR
70696-2006,"AGENCE NATIONALE POUR L'EMPLOI, DIRECTION REGIONALE DE L'ILE-DE-FRANCE,
SERVICE LOGISTIQUE",France,FR,France,FR,0,EUR
70707-2006,NANTES HABITAT,France,FR,France,FR,204000,EUR
70707-2006,NANTES HABITAT,France,FR,France,FR,337612,EUR
70751-2006,RATP R��GIE AUTONOME DES TRANSPORTS PARISIENS,France,FR,France,FR,0,EUR
71596-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,United States,,23230,EUR
71597-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,124890,EUR
71598-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,91280,EUR
71600-2006,"KOMMUNALUNTERNEHMEN BEZIRKSKLINIKEN MITTELFRANKEN UEBER
LIEGENSCHAFTSREFERAT",Germany,DE,Mexico,MX,243084,EUR
71684-2006,"LANDSCHAFTSVERBAND WESTFALEN-LIPPE, HAUPTABTEILUNG - ZENTRALE
EINKAUFSKOORDINATION",Germany,DE,Germany,DE,436150,EUR
71714-2006,ZAKLAD PRZETWORSTWA TWORZYW EKO-PET SPOLKA Z O.O.,Poland,PL,Poland,PL,394440,EUR
71722-2006,"COMMUNAUTE URBAINE DE DUNKERQUE, DIRECTION DE LA COMMANDE PUBLIQUE",France,FR,France,FR,0,EUR
71724-2006,COMMUNAUT�� D'AGGLOM��RATION LIMOGES M��TROPOLE,France,FR,France,FR,0,EUR
71729-2006,EAST SUSSEX HOSPITALS NHS TRUST,United Kingdom,GB,United Kingdom,GB,1182179,EUR
71745-2006,MINISTERIO DE ADMINISTRACIONES PUBLICAS,Spain,ES,Spain,ES,130716,EUR
71745-2006,MINISTERIO DE ADMINISTRACIONES PUBLICAS,Spain,ES,Spain,ES,47026,EUR
71751-2006,R��GION PROVENCE-ALPES-C��TE D'AZUR,France,FR,France,FR,0,EUR
71836-2006,"COMMUNAUTE URBAINE DE DUNKERQUE, DIRECTION DE LA COMMANDE PUBLIQUE",France,FR,France,FR,185470,EUR
72676-2006,EUROPEAN COMMISSION,Belgium,BE,Greece,GR,0,EUR
72718-2006,CONSEIL G��N��RAL DE VAUCLUSE,France,FR,France,FR,2675151,EUR
72724-2006,CONSEIL G��N��RAL DE VAUCLUSE,France,FR,France,FR,409786,EUR
72725-2006,SYNDICAT MIXTE BAIE DU MONT-SAINT-MICHEL,France,FR,France,FR,2613381,EUR
72728-2006,SYNDICAT MIXTE BAIE DU MONT-SAINT-MICHEL,France,FR,France,FR,12237774,EUR
72731-2006,NANTES HABITAT,France,FR,France,FR,337272,EUR
72734-2006,SYNDICAT MIXTE BAIE DU MONT-SAINT-MICHEL,France,FR,France,FR,8579667,EUR
72781-2006,MAIRIE DE VITRY-LE-FRANCOIS,France,FR,,,0,EUR
72781-2006,MAIRIE DE VITRY-LE-FRANCOIS,France,FR,,,0,EUR
72781-2006,MAIRIE DE VITRY-LE-FRANCOIS,France,FR,,,0,EUR
72781-2006,MAIRIE DE VITRY-LE-FRANCOIS,France,FR,France,FR,0,EUR
72782-2006,"CONSEIL REGIONAL DES PAYS DE LA LOIRE, SERVICE DES MARCHES PUBLICS",France,FR,,,0,EUR
72818-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, SERVEIS
D'ATENCIO PRIMARIA PARC TAULI, SA",Spain,ES,,,0,EUR
72818-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, SERVEIS
D'ATENCIO PRIMARIA PARC TAULI, SA",Spain,ES,,,0,EUR
72820-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, FUNDACIO
HOSPITAL ASIL DE GRANOLLERS, DIRECCION DE ECONOMIA, FINANZAS Y PATRIMONIO",Spain,ES,,,0,EUR
72820-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, FUNDACIO
HOSPITAL ASIL DE GRANOLLERS, DIRECCION DE ECONOMIA, FINANZAS Y PATRIMONIO",Spain,ES,,,0,EUR
72820-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, FUNDACIO
HOSPITAL ASIL DE GRANOLLERS, DIRECCION DE ECONOMIA, FINANZAS Y PATRIMONIO",Spain,ES,,,0,EUR
72820-2006,"CORPORACIO SANITARIA PARC TAULI. ENTIDADES ADHERIDAS: UDIAT, CENTRE
DIAGNOSTIC, SA, SABADELL GENT GRAN, CENTRE DE SERVEIS, SA, FUNDACIO
HOSPITAL ASIL DE GRANOLLERS, DIRECCION DE ECONOMIA, FINANZAS Y PATRIMONIO",Spain,ES,,,0,EUR
72834-2006,CENTRE HOSPITALIER UNIVERSITAIRE DE GRENOBLE,France,FR,,,0,EUR
72853-2006,CONSEIL G��N��RAL DE LA MARTINIQUE,France,FR,Martinique,MQ,0,EUR
72886-2006,"IM NAMEN U. A. RECHNUNG STADT FRANKFURT A.M., UEBER VERKEHRSGESELLSCHAFT
FRANKFURT AM MAIN",Germany,DE,Germany,DE,0,EUR
72935-2006,POSTE ITALIANE SPA - DIREZIONE CENTRALE IMMOBILI E ACQUISTI,Italy,IT,Italy,IT,28000000,EUR
73764-2006,CONSEIL G��N��RAL DE LA HAUTE-VIENNE,France,FR,,,0,EUR
73767-2006,"SYTRAL - SYNDICAT MIXTE DES TRANSPORTS POUR LE RHONE ET L'AGGLOMERATION
LYONNAISE",France,FR,France,FR,673176,EUR
73783-2006,SEMAG,France,FR,France,FR,852600,EUR
73804-2006,CHU DE BORDEAUX - DIRECTION DES AFFAIRES ECONOMIQUES ET DES EQUIPEMENTS,France,FR,,,0,EUR
73804-2006,CHU DE BORDEAUX - DIRECTION DES AFFAIRES ECONOMIQUES ET DES EQUIPEMENTS,France,FR,,,0,EUR
73804-2006,CHU DE BORDEAUX - DIRECTION DES AFFAIRES ECONOMIQUES ET DES EQUIPEMENTS,France,FR,,,0,EUR
73804-2006,CHU DE BORDEAUX - DIRECTION DES AFFAIRES ECONOMIQUES ET DES EQUIPEMENTS,France,FR,,,0,EUR
73807-2006,OEREBRO LAENS LANDSTING,Sweden,SE,Sweden,SE,0,EUR
73807-2006,OEREBRO LAENS LANDSTING,Sweden,SE,Sweden,SE,0,EUR
73807-2006,OEREBRO LAENS LANDSTING,Sweden,SE,Sweden,SE,0,EUR
73814-2006,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE LA HAUTE-MARNE,France,FR,France,FR,144662,EUR
73814-2006,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE LA HAUTE-MARNE,France,FR,France,FR,81468,EUR
73814-2006,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE LA HAUTE-MARNE,France,FR,France,FR,3672,EUR
73814-2006,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE LA HAUTE-MARNE,France,FR,France,FR,20067,EUR
73815-2006,MINDEF/EMA/SCA/CESCOF,France,FR,France,FR,561000,EUR
73815-2006,MINDEF/EMA/SCA/CESCOF,France,FR,France,FR,497590,EUR
73885-2006,"HOSPICES CIVILS DE LYON, DIRECTION DES AFFAIRES ECONOMIQUES ET
LOGISTIQUES, SERVICE DES ACHATS HOTELIERS, SECTEUR INFORMATIQUE",France,FR,United States,,0,EUR
73892-2006,"MINISTERE DES TRANSPORTS, DE L'EQUIPEMENT, DU TOURISME ET DE LA MER
(MTETM) - DIRECTION REGIONALE DE L'EQUIPEMENT D'ILE-DE-FRANCE (DREIF)",France,FR,France,FR,0,EUR
73893-2006,"MINISTERE DES TRANSPORTS, DE L'EQUIPEMENT, DU TOURISME ET DE LA MER
(MTETM) - DIRECTION REGIONALE DE L'EQUIPEMENT D'ILE-DE-FRANCE (DREIF)",France,FR,France,FR,0,EUR
73897-2006,NANTES M��TROPOLE,France,FR,France,FR,85530,EUR
73897-2006,NANTES M��TROPOLE,France,FR,France,FR,60853,EUR
73907-2006,MAIRIE DE TOULOUSE,France,FR,France,FR,0,EUR
73908-2006,CENTRE D'ACTION SOCIALE DE LA VILLE DE PARIS,France,FR,France,FR,0,EUR
73908-2006,CENTRE D'ACTION SOCIALE DE LA VILLE DE PARIS,France,FR,France,FR,0,EUR
73934-2006,"COMMUNAUTE URBAINE DE LILLE, DIRECTION DES RESIDUS URBAINS",France,FR,France,FR,0,EUR
73954-2006,H��PITAL AMBROISE PAR��,France,FR,France,FR,312176,EUR
73969-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO DE VALME, UNIDAD DE
CONTRATACION ADMINISTRATIVA",Spain,ES,,,173984,EUR
73969-2006,"SERVICIO ANDALUZ DE SALUD, HOSPITAL UNIVERSITARIO DE VALME, UNIDAD DE
CONTRATACION ADMINISTRATIVA",Spain,ES,,,255177,EUR
73978-2006,SERVICIO ANDALUZ DE SALUD. HOSPITAL REGIONAL UNIVERSITARIO CARLOS HAYA,Spain,ES,,,11662981,EUR
73980-2006,ENEL SPA,Italy,IT,Italy,IT,0,EUR
73999-2006,JASTRZ��BSKA SP����KA W��GLOWA S.A. ZAK��AD LOGISTYKI MATERIA��OWEJ,Poland,PL,Poland,PL,95150,EUR
74882-2006,"MINDEF/DCSSA/DIRECTION DES APPROVISIONNEMENTS ET DES ETABLISSEMENTS
CENTRAUX DU SERVICE DE SANTE DES ARMEES",France,FR,France,FR,0,EUR
74900-2006,"ISALA KLINIEKEN, IN DEZE BEGELEID DOOR CONINK CONSULTANTS BV",Netherlands,NL,Netherlands,NL,0,EUR
74940-2006,SERVICE INTERACADEMIQUE DES EXAMENS ET CONCOURS,France,FR,,,0,EUR
74940-2006,SERVICE INTERACADEMIQUE DES EXAMENS ET CONCOURS,France,FR,,,0,EUR
74940-2006,SERVICE INTERACADEMIQUE DES EXAMENS ET CONCOURS,France,FR,,,0,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,21420,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,3249,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,7609,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,8360,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,15760,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,5129,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,5415,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,14280,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,3205,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,1190,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,Greece,GR,11900,EUR
74946-2006,ARISTOTELEIO PANEPISTIMIO THESSALONIKIS (APTH),Greece,GR,,,20728,EUR
74948-2006,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,France,FR,France,FR,1890,EUR
74968-2006,SIABAVE,France,FR,France,FR,213426,EUR
74969-2006,CHU DE SAINT-��TIENNE,France,FR,,,108048,EUR
74969-2006,CHU DE SAINT-��TIENNE,France,FR,,,1,EUR
74969-2006,CHU DE SAINT-��TIENNE,France,FR,,,2556,EUR
74977-2006,"CONSEIL GENERAL DE L'ISERE - DIRECTION DES ROUTES - SERVICE ENTRETIEN
ROUTIER",France,FR,,,0,EUR
75007-2006,"LONDON BOROUGH OF CROYDON, FINANCE & RESOURCES DEPARTMENT",United Kingdom,GB,United Kingdom,GB,1219835,EUR
75016-2006,SYNDICAT MIXTE POUR L'AMENAGEMENT DE LA COTE PICARDE,France,FR,,,0,EUR
75020-2006,CONSEIL GENERAL INDRE-ET-LOIRE,France,FR,France,FR,0,EUR
75055-2006,"COMMUNAUTE DE L'AGGLOMERATION HAVRAISE (CODAH), SECRETARIAT DE LA
COMMISSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
75055-2006,"COMMUNAUTE DE L'AGGLOMERATION HAVRAISE (CODAH), SECRETARIAT DE LA
COMMISSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
75055-2006,"COMMUNAUTE DE L'AGGLOMERATION HAVRAISE (CODAH), SECRETARIAT DE LA
COMMISSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
75879-2006,D��PARTEMENT DU LOT,France,FR,France,FR,2487480,EUR
75912-2006,VILLE DE DIJON,France,FR,France,FR,79083,EUR
75912-2006,VILLE DE DIJON,France,FR,,,11491,EUR
75912-2006,VILLE DE DIJON,France,FR,France,FR,14813,EUR
75926-2006,HELSINGIN JA UUDENMAAN SAIRAANHOITOPIIRIN KUNTAYHTYMAE/RAVIOLI,Finland,FI,Finland,FI,0,EUR
75961-2006,DOLNOSLASKIE CENTRUM CHOROB PLUC,Poland,PL,Poland,PL,4858,EUR
75971-2006,WOJEW��DZKI SZPITAL ZESPOLONY IM. LUDWIKA RYDYGIERA W TORUNIU,Poland,PL,Poland,PL,894856,EUR
76013-2006,INSTITUT DE CANC��ROLOGIE DE LA LOIRE,France,FR,,,0,EUR
76015-2006,CAISSE PRIMAIRE D'ASSURANCE MALADIE DE PARIS,France,FR,France,FR,4359,EUR
76015-2006,CAISSE PRIMAIRE D'ASSURANCE MALADIE DE PARIS,France,FR,France,FR,1078,EUR
76015-2006,CAISSE PRIMAIRE D'ASSURANCE MALADIE DE PARIS,France,FR,France,FR,1200,EUR
76044-2006,ENGLISH HERITAGE: BIRMINGHAM,United Kingdom,GB,United Kingdom,GB,35997,EUR
76092-2006,EDISON SPA,Italy,IT,,,0,EUR
76786-2006,EUROPEAN PARLIAMENT,Luxembourg,LU,United Kingdom,GB,0,EUR
76816-2006,PUBLICATIONS OFFICE OF THE EUROPEAN UNION,Luxembourg,LU,Luxembourg,LU,0,EUR
76829-2006,CONSEIL G��N��RAL DE L'YONNE,France,FR,France,FR,90571,EUR
76943-2006,"CONSEIL GENERAL DE L'YONNE, SERVICE DES AFFAIRES JURIDIQUES ET DE LA
COMMANDE PUBLIQUE",France,FR,France,FR,0,EUR
76955-2006,"INSTYTUT CHEMII ORGANICZNEJ, POLSKA AKADEMIA NAUK",Poland,PL,Poland,PL,393662,EUR
76956-2006,SZPITAL SPECJALISTYCZNY IM. SZ. STARKIEWICZA,Poland,PL,Poland,PL,506025,EUR
76971-2006,CAISSE PRIMAIRE D'ASSURANCE MALADIE DE PARIS,France,FR,France,FR,0,EUR
76993-2006,"SKOEVDE KOMMUN, UPPHANDLINGSFUNKTIONEN",Sweden,SE,Sweden,SE,574020,EUR
77010-2006,BOROUGH COUNCIL KINGS LYNN AND WEST NORFOLK,United Kingdom,GB,United Kingdom,GB,283876,EUR
77012-2006,"VILLE DU HAVRE, SECRETARIAT DE LA COMMISSION D'APPEL D'OFFRES",France,FR,France,FR,0,EUR
77016-2006,BORDEAUX M��TROPOLE AM��NAGEMENT,France,FR,France,FR,24000,EUR
77051-2006,CONSEJO DE ADMINISTRACI��N DEL PATRIMONIO NACIONAL,Spain,ES,Spain,ES,97709,EUR
77074-2006,��BERLANDWERK FULDA AKTIENGESELLSCHAFT,Germany,DE,Germany,DE,1330000,EUR
77079-2006,��BERLANDWERK FULDA AKTIENGESELLSCHAFT,Germany,DE,Germany,DE,614400,EUR
78052-2006,OPAM,France,FR,France,FR,0,EUR
78054-2006,OPHLM IVRY,France,FR,France,FR,0,EUR
78059-2006,CONSEIL G��N��RAL DE L'YONNE,France,FR,France,FR,437407,EUR
78078-2006,"COMMUNAUTE D'AGGLOMERATION DU SICOVAL, BUREAU DES MARCHES PUBLICS",France,FR,France,FR,0,EUR
78083-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,United States,,0,EUR
78086-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,0,EUR
78088-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,0,EUR
78090-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,,,0,EUR
78091-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,0,EUR
78092-2006,HUMAINE VOGTLAND-KLINIKUM PLAUEN,Germany,DE,Germany,DE,0,EUR
78144-2006,NHS AYRSHIRE AND ARRAN,United Kingdom,GB,United Kingdom,GB,0,EUR
78144-2006,NHS AYRSHIRE AND ARRAN,United Kingdom,GB,United Kingdom,GB,0,EUR
78169-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICES DES MARCHES",France,FR,France,FR,0,EUR
78169-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICES DES MARCHES",France,FR,France,FR,0,EUR
78169-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICES DES MARCHES",France,FR,France,FR,0,EUR
78169-2006,"CONSEIL GENERAL DE L'HERAULT, SERVICES DES MARCHES",France,FR,,,0,EUR
